app_id,title,app_type,developer,publisher,release_date,rating_text,game_desc,user_tag
635730,Dragonia,Game,Blue Studio,Paradise Project,29 May 2017 – 16:22:00 UTC,"85.00% of the 5,646 user reviews are positive.

SteamDB Rating","This is a flight shooting game with RPG growth factor.If you are not 18 years old, Do not download the game plz,Because there are R18 content in the game.","Action, RPG, FPS, Horror, Psychological Horror, Story Rich, Shooter, Third-Person Shooter, 2D, Anime, Singleplayer, Shoot 'Em Up, Gore, Cute, Bullet Hell, Mature, Nudity, Female Protagonist, Hentai, Sexual Content"
346330,BrainBread 2,Game,Reperio Studios,Reperio Studios,20 July 2016 – 17:24:00 UTC,"70.31% of the 3,846 user reviews are positive.

SteamDB Rating","Grab a weapon, demolish your enemies, level up, become more powerful, let the gore flow, let the limbs fly. BrainBread 2 introduces a zombie fps mixed with RPG / Arcade elements, the game is very action-packed and generally fast-paced.","Action, Adventure, Free to Play, RPG, Indie, Early Access, Zombies, Survival, FPS, Horror, Co-op, Classic, Open World, Great Soundtrack, Arcade, Shooter, Multiplayer, Funny, Action RPG, Gore"
216570,Football Manager 2013 Korean,Game,SI Games,Sega,20 November 2012 – 18:00:00 UTC,"","",""
337950,The SKIES,Game,Eforb,Eforb,16 April 2016 – 17:31:19 UTC,"43.22% of the 4,024 user reviews are positive.

SteamDB Rating","The Skies is a unique combination of post-apocalyptic MMORPG and FPS with a non-linear storyline, in which you follow your own path or join other players to conquer the wasteland.","Action, Adventure, Free to Play, RPG, Massively Multiplayer, Early Access, Zombies, Survival, FPS, Horror, Co-op, Open World, Third Person, Crafting, Shooter, PvP, Third-Person Shooter, Post-apocalyptic, First-Person, Multiplayer"
8600,RACE 07,Game,SimBin,SimBin,15 October 2007 – 16:30:00 UTC,"83.75% of the 2,234 user reviews are positive.

SteamDB Rating","UpdateSimBin Studios expands the hit racing game, RACE 07 with the Andy Priaulx Crowne Plaza Raceway free add-on. Free for owners of RACE 07, this add-on features a brand new island track and new cars from triple World Champion Andy Priaulx in his BMW 320si WTCC and Fabrizio Giovanardi in his Vauxhall Vectra VXR.Real Cars, Real Racing...","Simulation, Racing, Sports, Driving, Multiplayer, Physics, Realistic, Singleplayer, Automobile Sim"
233700,Sword of the Stars: The Pit,Game,Kerberos Productions Inc.,Kerberos Productions Inc.,21 February 2013,"86.96% of the 1,319 user reviews are positive.

SteamDB Rating","A deadly plague ravages your world. Your last hope: a legendary alien facility dug deep into the Feldspar Mountains...a massive Pit, built by the ancient Suul'ka.If 'The Pit' really exists, there might be something left. Something that will give your doctors a fighting chance at the cure.","Strategy, RPG, Indie, Casual, Survival, Turn-Based, Crafting, Rogue-like, Turn-Based Strategy, Perma Death, 2D, Sci-fi, Difficult, Singleplayer, Replay Value, Procedural Generation, Inventory Management, Grid-Based Movement, Resource Management, Traditional Roguelike"
1056390,Ultra Savage,Game,OneShark,SakuraGame,26 April 2019 – 03:19:10 UTC,"79.32% of the 382 user reviews are positive.

SteamDB Rating","You wake up in a liquid tank, having lost all memories and ready to beat down anyone who gets in your way. Your only wish? To find out the truth about your past. Travel around the galaxy visiting exotic planets in order to become stronger so you can finally face the man behind the mirror.","Adventure, RPG, Indie, Casual, Clicker"
44360,F1 2011,Game,Codemasters Birmingham,Codemasters,20 September 2011,"70.59% of the 527 user reviews are positive.

SteamDB Rating","The official FORMULA ONE™ game returns with new circuits, split-screen and co-op Championship modes plus all the cars and stars from the 2011 season. Debut ahead of the drivers at India’s Buddh International Circuit, race the iconic Nürburgring circuit for the first time in High Definition and take on Abu Dhabi with a spectacular new day...","Simulation, Racing, Sports, Driving, Co-op, Multiplayer, Split Screen, Automobile Sim"
746580,HARDCORE MECHA,Game,RocketPunch Games,RocketPunch Games,26 June 2019 – 15:06:39 UTC,"82.57% of the 2,094 user reviews are positive.

SteamDB Rating","HARDCORE MECHA is a 2D platformer action focusing on a better handling. The Campaign mode offers rich gameplay and seamless in-game cut-scenes for an immersive experience. Choose your favorite mecha, experience the fast-paced hardcore competitive battle of steel in Multiplayer!","Action, Indie, Platformer, Story Rich, Fighting, Shooter, Local Co-Op, Online Co-Op, Multiplayer, 2D, Sci-fi, Anime, Cinematic, Military, Singleplayer, Mechs, 4 Player Local, Kickstarter, Crowdfunded, Local Multiplayer"
534370,Pure Farming 2018,Game,Ice Flames,Techland Publishing,13 March 2018 – 07:27:00 UTC,"71.09% of the 1,183 user reviews are positive.

SteamDB Rating","Use the latest technology and state-of-the-art licensed machines to manage all aspects of modern farming. Travel between Europe, Asia, and both Americas to plant region-specific crops such as hemp, coffee beans, and olives. Farm your way thanks to three unique game modes tailored to both simulation veterans and newcomers to farming games.","RPG, Casual, Simulation, Building, Moddable, Open World, Sandbox, First-Person, Realistic, Singleplayer, 3D, City Builder, Farming, Economy, Family Friendly, Life Sim, Management, Agriculture, Farming Sim, Colony Sim"
267550,The Amazing Spider-Man 2,Game,Beenox,Activision,29 April 2014 – 17:00:00 UTC,"","","Action, Adventure, Free to Play, Casual, Simulation, Superhero, Stealth, Open World, Third Person, Fighting, Sandbox, Epic, Parkour, Funny, Beat 'em up, Singleplayer, Action, Adventure, Free to Play, Casual, Simulation, Superhero, Stealth, Open World, Third Person, Fighting, Sandbox, Epic, Parkour, Funny, Beat 'em up, Singleplayer"
214360,Tower Wars,Game,SuperVillain Studios,SuperVillain Studios,14 August 2012 – 17:00:00 UTC,"73.03% of the 1,665 user reviews are positive.

SteamDB Rating","Tower Wars combines elements of tower defense, RTS, and all-out multi-player mayhem to bring you a completely unique experience, delivered with a fun and funny not-so-old world style!","Strategy, Action, Indie, Tower Defense, Co-op, Steampunk, Online Co-Op, Multiplayer, Difficult, Singleplayer"
434460,Rock of Ages 2,Game,ACE Team,SEGA,28 August 2017 – 17:01:02 UTC,"84.06% of the 2,403 user reviews are positive.

SteamDB Rating","The greatest rock-racing, tower defense, art history game is back! Like the title says, Bigger & Boulder cranks up the surrealism and gameplay with chaotic 4P multiplayer, new time periods, and improved graphics, physics, and destructibility powered by UE4 to be, well… BIGGER AND BOULDER.","Strategy, Action, Indie, Racing, Tower Defense, Co-op, Comedy, Multiplayer, Historical, Funny, Singleplayer, Destruction, Local Multiplayer, Memes, Split Screen"
338390,The Technomancer,Game,Spiders,Focus Home Interactive,28 June 2016 – 17:00:00 UTC,"69.34% of the 2,172 user reviews are positive.

SteamDB Rating",The Technomancer is a sci-fi RPG that offers players plenty of dynamic combat action based on 4 skill trees dedicated to 3 combat styles and the destructive electrical powers of the Technomancers.,"Action, Adventure, RPG, Open World, Third Person, Story Rich, Great Soundtrack, Post-apocalyptic, Sci-fi, Cyberpunk, Atmospheric, Singleplayer, Action RPG, Character Customization, Mature, Choices Matter, Nudity, Mars, Sexual Content"
17510,Age of Chivalry,Game,Team Chivalry,"",3 October 2008 – 07:00:00 UTC,"87.10% of the 2,162 user reviews are positive.

SteamDB Rating","Age of Chivalry is a total conversion for Half-Life 2 from Team Chivalry, a close group of friends dedicated to creating a fun, story-driven multiplayer experience set in a fantasy world in the medieval ages. Age of Chivalry features a fast paced first person melee combat system that will take the player to a new level of immersion.","Action, Free to Play, Indie, FPS, War, Co-op, Open World, Shooter, First-Person, Multiplayer, Medieval, Gore, Swordplay, Mod, Team-Based"
243930,Bound By Flame,Game,Spiders,Focus Home Interactive,8 May 2014 – 16:59:00 UTC,"67.31% of the 3,108 user reviews are positive.

SteamDB Rating","You are a mercenary possessed by a flame demon in a desperate world ravaged by seven Ice Lords. In this RPG where every choice counts, you will have to choose between unleashing the powers of the beast within and rejecting its demonic influence.","Action, Adventure, RPG, Hack and Slash, Fantasy, Open World, Third Person, Story Rich, Great Soundtrack, Difficult, Atmospheric, Singleplayer, Action RPG, Dark Fantasy, Character Customization, Choices Matter, Female Protagonist, Demons, Souls-like"
97000,Solar 2,Game,Murudai,Murudai,17 June 2011 – 17:00:00 UTC,"90.69% of the 1,847 user reviews are positive.

SteamDB Rating",Dynamic abstract sandbox universe. Changes and evolves as you do.,"Indie, Casual, Simulation, Relaxing, Puzzle, Open World, Comedy, Space, Arcade, Sandbox, 2D, Sci-fi, Physics, Atmospheric, Singleplayer, Addictive, Short, Top-Down"
200010,Quantum Conundrum,Game,Airtight Games,Square Enix,21 June 2012 – 19:00:00 UTC,"84.69% of the 1,679 user reviews are positive.

SteamDB Rating",Find and rescue your uncle by using his newest invention to work your way through a crazy complex mansion as you switch between dimensions and solve puzzles!,"Strategy, Adventure, Casual, Platformer, Puzzle, Comedy, First-Person, Sci-fi, Physics, Funny, Singleplayer, Cartoony, Family Friendly, 3D Platformer, Puzzle-Platformer, Science, Time Manipulation, Controller"
55040,Atom Zombie Smasher,Game,Blendo Games,Blendo Games,14 March 2011 – 19:33:00 UTC,"89.23% of the 1,727 user reviews are positive.

SteamDB Rating","The zombie apocalypse is upon us and it's up to you to evacuate everyone before they fall prey to the undead. Conduct massive rescue operations with a helping hand from snipers, artillery crews, orbital bombardments, and more.","Strategy, Action, Indie, Casual, Tower Defense, Zombies, Moddable, RTS, Co-op, Tactical, Great Soundtrack, Sandbox, Real Time Tactics, Local Co-Op, Singleplayer, Addictive, Replay Value, Top-Down, Procedural Generation, Local Multiplayer"
247910,Sniper Elite: Nazi Zombie Army 2,Game,"",Rebellion,31 October 2013 – 17:00:00 UTC,"84.45% of the 3,813 user reviews are positive.

SteamDB Rating","** Please note: a remastered and improved edition of this game is now available in Zombie Army Trilogy.**Experience a terrifyingly intense co-op campaign for up to four players in this gut-wrenching sequel to Steam best-seller, Sniper Elite: Nazi Zombie Army.","Strategy, Action, Adventure, Zombies, Survival, FPS, Horror, Co-op, Stealth, Third Person, Shooter, Third-Person Shooter, Online Co-Op, Multiplayer, Survival Horror, World War II, Singleplayer, Gore, Bullet Time, Sniper"
236450,PAC-MAN Championship Edition DX+,Game,"Mine Loader Software Co., Ltd.",BANDAI NAMCO Entertainment,24 September 2013 – 22:11:00 UTC,"95.53% of the 6,776 user reviews are positive.

SteamDB Rating",It's time to gear up!Get ready for more ghost chain gobbling and frantic action in PAC-MAN® CE-DX+! The award-winning chomping game makes a shattering debut on Steam with even more content and a refined user-interface to compare high scores with your friends!,"Strategy, Action, Casual, Puzzle, Classic, Fast-Paced, Great Soundtrack, Arcade, Multiplayer, 2D, Old School, Retro, Funny, Singleplayer, Addictive, Colorful, Score Attack, Remake, Controller, Touch-Friendly"
1183940,Scavengers Playtest,Game,Midwinter,"","","","",""
950670,Gothic Playable Teaser,Game,THQ Nordic Barcelona,THQ Nordic,13 December 2019 – 18:00:00 UTC,"74.25% of the 11,497 user reviews are positive.

SteamDB Rating","The Kingdom of Myrtana has been invaded by an implacable horde of orcs. King Rhobar II, in need of a large quantity of magical ore in order to forge powerful weapons, operates the Khorinis mines with all available prisoners.","Action, RPG, Fantasy, Third Person, Exploration, Gothic, Atmospheric, Medieval, Singleplayer, Action RPG, Gore, Dark Fantasy"
623940,HIVESWAP: ACT 1,Game,"What Pumpkin Games, Inc.","What Pumpkin Games, Inc.",14 September 2017 – 18:00:39 UTC,"93.37% of the 3,575 user reviews are positive.

SteamDB Rating","A hand-drawn tribute to hilarious '90s adventure games (with none of the accompanying frustration). Play as Joey Claire, a puzzle-solving teen snatched out of her time (1994) and place (Earth) and stranded on a hostile alien planet on the brink of rebellion.","Adventure, RPG, Indie, Puzzle, Aliens, Point & Click, Psychological Horror, Story Rich, Great Soundtrack, Exploration, 2D, Sci-fi, Difficult, Atmospheric, Singleplayer, Colorful, Cute, Family Friendly, Female Protagonist, Memes"
384490,Necropolis,Game,Harebrained Schemes,Paradox Interactive,12 July 2016 – 17:00:00 UTC,"65.76% of the 4,296 user reviews are positive.

SteamDB Rating","NECROPOLIS: BRUTAL EDITION is a major update featuring a new playable adventurer (The Brute), a completely new outdoor environment (The Black Forest), and lots of new enemies, weapons, armor, traps, potions, scrolls, and other big improvements to the game.","Action, Adventure, RPG, Indie, Hack and Slash, Fantasy, Co-op, Third Person, Rogue-like, Comedy, Dungeon Crawler, Great Soundtrack, Perma Death, Multiplayer, Rogue-lite, Difficult, Singleplayer, Procedural Generation, Souls-like, Action Roguelike"
253030,Race The Sun,Game,Flippfly LLC,Flippfly LLC,10 December 2013 – 02:19:00 UTC,"93.87% of the 5,999 user reviews are positive.

SteamDB Rating",You are a solar-powered craft. The sun is your death timer. Hurtle towards the sunset at breakneck speed in a futile race against time. Delay the inevitable by catching speed boosts which reverse the setting sun - if only for a moment.,"Action, Racing, Relaxing, Moddable, Space, Perma Death, Arcade, Sci-fi, Difficult, Minimalist, 3D, Stylized, Abstract, Procedural Generation, Score Attack, Family Friendly, Level Editor, Runner, Flight, VR"
223670,F1 2013,Game,Codemasters Birmingham,Codemasters,4 October 2013 – 07:00:00 UTC,"","","Action, Simulation, Racing, Sports, Driving, Co-op, Arcade, Multiplayer, Difficult, Singleplayer, Split Screen, Action, Simulation, Racing, Sports, Driving, Co-op, Arcade, Multiplayer, Difficult, Singleplayer, Split Screen"
